Lab_Name,LabID,Project,Agency,SiteName,MLID,Date,SampleType,SampleDepth,SampleZone,CollectionProcedure,Taxon,AlgalDivision,NumberinStand,RankinStand,RelativeDensity,NaturalUnitsperML,CellperML,CellVolume(µ³/mL),Comments,Notes,stratum,shannon-wiener index,species evenness,species richness,total number of taxa in stand,taxon_grouped,Taxon,
Rushforth Phycology,SR170810,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake Goshen Bay 3/4 mile NE of Goose Point,4917608,9/5/2017,Total Phytoplankton,,,,Uunknow spherical chlorophyte 2,Chlorophyta,,,0,,224,67200,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,"Anabaena circinalis (= Dolichospermum circinalis (Nygaard) Wacklin, L.Hoffmann & Komárek)",Cyanophyta,,,0.3,,14112,2780064,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Ankistrodesmus falcatus (Corda) Ralfs,Chlorophyta,,,0,,112,6328,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Aphanizomenon flosaquae Ralfs ex Bornet & Flahault,Cyanophyta,,,11.6,,54656,107289728,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Aphanocapsa species,Cyanophyta,,,2.2,,143640,20684160,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Aphanocapsa grevillei (Berkeley) Rabenhorst,Cyanophyta,,,0.9,,58240,8386560,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,centric diatoms species 2,Bacillariophyta,,,0.2,,4928,1971200,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Ceratium hirundinella (Müller) Dujardin,Dinophyta,,,1.2,,448,10759168,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Chlamydomonas species,Chlorophyta,,,0.7,,7392,6320160,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Chlamydomonas globosa Snow,Chlorophyta,,,0.2,,5600,2296000,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Chlamydomonas reinhardtii Dangeard,Chlorophyta,,,0.6,,6720,5376000,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Chlorogonium species,Chlorophyta,,,0,,448,70336,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Chlorogonium minimum Playfair,Chlorophyta,,,0,,448,53760,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Chroococcus species,Cyanophyta,,,1.3,,24640,12196800,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Chroomonas species,Cryptophyta,,,0.3,,11424,2810304,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Crucigeniella rectangularis,Chlorophyta,,,73.1,,676922.4,676245477.6,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Cryptomonas species,Cryptophyta,,,2.1,,3304,18978176,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,"Desmodesmus bicellularis (R. Chodat) An, Friedl & Hegewald",Chlorophyta,,,0,,4704,77616,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Desmodesmus communis (Hegewald) Hegewald,Chlorophyta,,,0.5,,9475.2,4500720,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Didymogenes species,Chlorophyta,,,0,,784,235200,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Gymnodinium species,Dinophyta,,,0.1,,896,976640,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,"Kirchneriella contorta (= Raphidocelis danubiana (Hindák) Marvan, Komárek & Comas)",Chlorophyta,,,0,,18424,350056,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Kirchneriella lunaris (Kirchner) Möbius (= Kirchneriella lunata),Chlorophyta,,,0,,48384,435456,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Komma species 2,Cryptophyta,,,0,,672,134400,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Melosira granulata var. angustissima (= Aulacoseira granulata var. angustissima (Müller) Simonsen),Bacillariophyta,,,0.2,,12096,1572480,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Merismopedia glauca (Ehrenberg) Kützing,Cyanophyta,,,0,,87494.4,262483.2,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Oocystis species,Chlorophyta,,,0.1,,2688,999936,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Oocystis borgei Snow,Chlorophyta,,,0.1,,2688,1209600,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Pediastrum angulosum Ehrenberg ex Meneghini,Chlorophyta,,,1.4,,25200,12625200,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,pennate diatoms,Bacillariophyta,,,1.7,,6272,15680000,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Pseudanabaena species,Cyanophyta,,,0,,7056,88905.6,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Scenedesmus ellipticus Corda,Chlorophyta,,,0.5,,7168,4601856,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Tetraëdron caudatum (Corda) Hansgirg,Chlorophyta,,,0,,672,57120,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Tetraëdron species,Chlorophyta,,,0,,448,94080,,D.R.,,,,,,,,
Rushforth Phycology,SR170809,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake at SP marina boat dock 140 meters NW of SP visitor center,4917439,9/5/2017,Total Phytoplankton,,,,Unknown spherical chlorophyte,Chlorophyta,,,0.6,,12320,5236000,,D.R.,,,,,,,,
Rushforth Phycology,SR170823,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake Goshen Bay 3/4 mile NE of Goose Point,4917608,9/12/2017,Total Phytoplankton,,,,Aphanizomenon flosaquae Ralfs ex Bornet & Flahault,Cyanophyta,,,97.4,,194712,382219656,,D.R.,,,,,,,,
Rushforth Phycology,SR170823,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake Goshen Bay 3/4 mile NE of Goose Point,4917608,9/12/2017,Total Phytoplankton,,,,Chlamydomonas globosa Snow,Chlorophyta,,,0,,280,114800,,D.R.,,,,,,,,
Rushforth Phycology,SR170823,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake Goshen Bay 3/4 mile NE of Goose Point,4917608,9/12/2017,Total Phytoplankton,,,,Chroomonas species 2,Cryptophyta,,,0,,56,8400,,D.R.,,,,,,,,
Rushforth Phycology,SR170823,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake Goshen Bay 3/4 mile NE of Goose Point,4917608,9/12/2017,Total Phytoplankton,,,,Cryptomonas species,Cryptophyta,,,0.2,,112,643328,,D.R.,,,,,,,,
Rushforth Phycology,SR170823,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake Goshen Bay 3/4 mile NE of Goose Point,4917608,9/12/2017,Total Phytoplankton,,,,Desmodesmus communis (Hegewald) Hegewald,Chlorophyta,,,0,,224,106400,,D.R.,,,,,,,,
Rushforth Phycology,SR170823,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake Goshen Bay 3/4 mile NE of Goose Point,4917608,9/12/2017,Total Phytoplankton,,,,Dolichospermum flosaquae,Cyanophyta,,,1.8,,18424,7222208,,D.R.,,,,,,,,
Rushforth Phycology,SR170823,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake Goshen Bay 3/4 mile NE of Goose Point,4917608,9/12/2017,Total Phytoplankton,,,,Komma species 2,Cryptophyta,,,0,,56,11200,,D.R.,,,,,,,,
Rushforth Phycology,SR170823,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake Goshen Bay 3/4 mile NE of Goose Point,4917608,9/12/2017,Total Phytoplankton,,,,Leptolyngbya species,Cyanophyta,,,0,,3416,27328,,D.R.,,,,,,,,
Rushforth Phycology,SR170823,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake Goshen Bay 3/4 mile NE of Goose Point,4917608,9/12/2017,Total Phytoplankton,,,,Monoraphidium arcuatum (= Ankistrodesmus arcuatus Korshikov},Chlorophyta,,,0,,56,3360,,D.R.,,,,,,,,
Rushforth Phycology,SR170823,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake Goshen Bay 3/4 mile NE of Goose Point,4917608,9/12/2017,Total Phytoplankton,,,,Oocystis ellipticus West,Chlorophyta,,,0,,168,42000,,D.R.,,,,,,,,
Rushforth Phycology,SR170823,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake Goshen Bay 3/4 mile NE of Goose Point,4917608,9/12/2017,Total Phytoplankton,,,,pennate diatoms,Bacillariophyta,,,0.4,,672,1680000,,D.R.,,,,,,,,
Rushforth Phycology,SR170823,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake Goshen Bay 3/4 mile NE of Goose Point,4917608,9/12/2017,Total Phytoplankton,,,,Scenedesmus obtusus Meyen,Chlorophyta,,,0.1,,448,287168,,D.R.,,,,,,,,
Rushforth Phycology,SR170824,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake 100 meters S of Lincoln Marina,4917709,9/12/2017,Total Phytoplankton,,,,"Anabaena circinalis (= Dolichospermum circinalis (Nygaard) Wacklin, L.Hoffmann & Komárek)",Cyanophyta,,,1.3,,2352,463344,,D.R.,,,,,,,,
Rushforth Phycology,SR170824,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake 100 meters S of Lincoln Marina,4917709,9/12/2017,Total Phytoplankton,,,,Ankistrodesmus falcatus (Corda) Ralfs,Chlorophyta,,,0,,112,6328,,D.R.,,,,,,,,
Rushforth Phycology,SR170824,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake 100 meters S of Lincoln Marina,4917709,9/12/2017,Total Phytoplankton,,,,Aphanizomenon flosaquae Ralfs ex Bornet & Flahault,Cyanophyta,,,38,,6832,13411216,,D.R.,,,,,,,,
Rushforth Phycology,SR170824,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake 100 meters S of Lincoln Marina,4917709,9/12/2017,Total Phytoplankton,,,,Aphanocapsa species,Cyanophyta,,,2.2,,5320,766080,,D.R.,,,,,,,,
Rushforth Phycology,SR170824,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake 100 meters S of Lincoln Marina,4917709,9/12/2017,Total Phytoplankton,,,,centric diatoms species 2,Bacillariophyta,,,3.2,,2800,1120000,,D.R.,,,,,,,,
Rushforth Phycology,SR170824,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake 100 meters S of Lincoln Marina,4917709,9/12/2017,Total Phytoplankton,,,,Chlamydomonas globosa Snow,Chlorophyta,,,0.4,,336,137760,,D.R.,,,,,,,,
Rushforth Phycology,SR170824,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake 100 meters S of Lincoln Marina,4917709,9/12/2017,Total Phytoplankton,,,,Chroomonas species,Cryptophyta,,,0,,56,13776,,D.R.,,,,,,,,
Rushforth Phycology,SR170824,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake 100 meters S of Lincoln Marina,4917709,9/12/2017,Total Phytoplankton,,,,Crucigeniella rectangularis,Chlorophyta,,,0.4,,1792,143360,,D.R.,,,,,,,,
Rushforth Phycology,SR170824,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake 100 meters S of Lincoln Marina,4917709,9/12/2017,Total Phytoplankton,,,,"Desmodesmus bicellularis (R. Chodat) An, Friedl & Hegewald",Chlorophyta,,,0.1,,2016,33264,,D.R.,,,,,,,,
Rushforth Phycology,SR170824,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake 100 meters S of Lincoln Marina,4917709,9/12/2017,Total Phytoplankton,,,,Kirchneriella lunaris (Kirchner) Möbius (= Kirchneriella lunata),Chlorophyta,,,0,,1344,12096,,D.R.,,,,,,,,
Rushforth Phycology,SR170824,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake 100 meters S of Lincoln Marina,4917709,9/12/2017,Total Phytoplankton,,,,Komma species 2,Cryptophyta,,,0,,56,11200,,D.R.,,,,,,,,
Rushforth Phycology,SR170824,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake 100 meters S of Lincoln Marina,4917709,9/12/2017,Total Phytoplankton,,,,Leptolyngbya species,Cyanophyta,,,2.3,,102480,819840,,D.R.,,,,,,,,
Rushforth Phycology,SR170824,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake 100 meters S of Lincoln Marina,4917709,9/12/2017,Total Phytoplankton,,,,Merismopedia glauca (Ehrenberg) Kützing,Cyanophyta,,,0,,3472,10416,,D.R.,,,,,,,,
Rushforth Phycology,SR170824,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake 100 meters S of Lincoln Marina,4917709,9/12/2017,Total Phytoplankton,,,,Monoraphidium arcuatum (= Ankistrodesmus arcuatus Korshikov},Chlorophyta,,,0,,56,3360,,D.R.,,,,,,,,
Rushforth Phycology,SR170824,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake 100 meters S of Lincoln Marina,4917709,9/12/2017,Total Phytoplankton,,,,pennate diatoms,Bacillariophyta,,,48.8,,6888,17220000,,D.R.,,,,,,,,
Rushforth Phycology,SR170824,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake 100 meters S of Lincoln Marina,4917709,9/12/2017,Total Phytoplankton,,,,Pseudanabaena species,Cyanophyta,,,2.5,,70560,889056,,D.R.,,,,,,,,
Rushforth Phycology,SR170824,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake 100 meters S of Lincoln Marina,4917709,9/12/2017,Total Phytoplankton,,,,Unknown spherical chlorophyte,Chlorophyta,,,0.7,,560,238000,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,Acutodesmus pectinatus (Meyen) Tsarenko,Chlorophyta,,,0.1,,1344,336000,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,"Anabaena circinalis (= Dolichospermum circinalis (Nygaard) Wacklin, L.Hoffmann & Komárek)",Cyanophyta,,,0.1,,2352,463344,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,Aphanocapsa species,Cyanophyta,,,0.5,,10640,1532160,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,centric diatoms species,Bacillariophyta,,,0.1,,224,224000,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,centric diatoms species 2,Bacillariophyta,,,0.7,,5689.6,2275840,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,Chlamydomonas globosa Snow,Chlorophyta,,,0,,224,91840,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,Chlamydomonas reinhardtii Dangeard,Chlorophyta,,,0,,112,89600,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,Chlorogonium minimum Playfair,Chlorophyta,,,0,,112,13440,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,Closteriopsis longissima (Lemmermann) Lemmermann,Chlorophyta,,,0,,56,39872,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,Crucigeniella species,Chlorophyta,,,0,,672,84000,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,"Desmodesmus bicellularis (R. Chodat) An, Friedl & Hegewald",Chlorophyta,,,0,,896,14784,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,Desmodesmus communis (Hegewald) Hegewald,Chlorophyta,,,3.1,,20473.6,9724960,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,Desmodesmus magnus (Meyen) Tsarenko,Chlorophyta,,,0,,224,106400,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,Desmodesmus microspina (Chodat) Tsarenko,Chlorophyta,,,0,,224,22400,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,Desmodesmus protuberans (Fritsch & Rich) Hegewald,Chlorophyta,,,0,,224,94080,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,Euglena species,Euglenophyta,,,0.7,,336,2217600,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,Leptolyngbya species,Cyanophyta,,,0.1,,34160,273280,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,Melosira granulata (= Aulacoseira granulata (Ehrenberg) Simonsen),Bacillariophyta,,,0.2,,1792,474880,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,Monoraphidium arcuatum (= Ankistrodesmus arcuatus Korshikov},Chlorophyta,,,0,,784,47040,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,Monoraphidium contortum (Thuret) Komárková-Legnerová,Chlorophyta,,,0,,448,29120,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,Nitzschia acicularis (Kützing) Smith,Bacillariophyta,,,68.9,,85232,217341600,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,Oocystis species,Chlorophyta,,,0.1,,448,166656,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,Oocystis borgei Snow,Chlorophyta,,,0.1,,448,201600,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,Pediastrum angulosum Ehrenberg ex Meneghini,Chlorophyta,,,21.6,,136080,68176080,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,pennate diatoms,Bacillariophyta,,,3.4,,4256,10640000,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,Pseudanabaena species,Cyanophyta,,,0.2,,42336,533433.6,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,Quadrigula species,Chlorophyta,,,0.1,,896,268800,,D.R.,,,,,,,,
Rushforth Phycology,SR170825,Utah Lake 2017 Dave Theron,WFWQC,Provo Bay Neck NE of south shore boat ramp,4917778,9/12/2017,Total Phytoplankton,,,,Tetraëdron species,Chlorophyta,,,0,,112,23520,,D.R.,,,,,,,,
Rushforth Phycology,SR170886,Utah Lake 2017 Dave Theron,WFWQC,Utah Lake Lindon to Pelican Bay Marina 1/4,4917539,9/26/2017,Total Phytoplankton,,,,"Anabaena circinalis (= Dolichospermum circinalis (Nygaard) Wacklin, L.Hoffmann & Komárek)",Cyanophyta,,,0.1,,4939.2,973022.4,,D.R.,,,,,,,,
